Num,Year,Month,Day,HourStart,MinStart,SegStart,HourEnd,MinEnd,SegEnd,StartPoint,EndPoint,Duration,Type,Station
1455,2007,1,7,19,13,11,19,14,18,3459550,3462900,67,LP,BREF
1456,2007,1,7,19,23,3,19,23,58,3489150,3491900,55,OTRO,BREF
1457,2007,1,7,19,33,17,19,34,11,3519850,3522550,54,RUIDO,BREF
1458,2007,1,7,20,5,12,20,6,19,3615600,3618950,67,LP,BREF
1459,2007,1,7,20,26,23,20,27,18,3679150,3681900,55,OTRO,BREF
1460,2007,1,7,20,46,33,20,47,42,3739650,3743100,69,LP,BREF
1461,2007,1,7,22,11,22,22,12,33,3994100,3997650,71,LP,BREF
1462,2007,1,7,22,20,28,22,21,44,4021400,4025200,76,REGIONAL,BREF
1463,2007,1,7,22,24,43,22,25,29,4034150,4036450,46,LP,BREF
1464,2007,1,7,23,11,1,23,11,52,4173050,4175600,51,LP,BREF
1465,2007,1,7,23,24,7,23,25,24,4212350,4216200,77,REGIONAL,BREF
1466,2007,1,7,23,45,47,23,46,56,4277350,4280800,69,OTRO,BREF
1467,2007,1,8,0,0,38,0,1,42,1900,5100,64,LP,BREF
1468,2007,1,8,1,31,35,1,32,30,274750,277500,55,LP,BREF
1469,2007,1,8,3,32,47,3,33,49,638350,641450,62,LP,BREF
1470,2007,1,8,3,57,36,3,58,35,712800,715750,59,LP,BREF
1471,2007,1,8,4,27,10,4,28,18,801500,804900,68,LP,BREF
1472,2007,1,8,5,20,20,5,21,26,961000,964300,66,REGIONAL,BREF
1473,2007,1,8,6,8,15,6,9,24,1104750,1108200,69,OTRO,BREF
1474,2007,1,8,6,13,27,6,14,33,1120350,1123650,66,VT,BREF
1475,2007,1,8,6,28,21,6,29,14,1165050,1167700,53,LP,BREF
1476,2007,1,8,6,36,2,6,36,54,1188100,1190700,52,LP,BREF
1477,2007,1,8,6,43,49,6,44,44,1211450,1214200,55,LP,BREF
1478,2007,1,8,7,7,39,7,8,40,1282950,1286000,61,OTRO,BREF
1479,2007,1,8,7,10,42,7,11,34,1292100,1294700,52,LP,BREF
1480,2007,1,8,7,12,49,7,13,53,1298450,1301650,64,REGIONAL,BREF
1481,2007,1,8,7,45,54,7,46,48,1397700,1400400,54,VT,BREF
1482,2007,1,8,7,58,6,7,59,3,1434300,1437150,57,LP,BREF
1483,2007,1,8,7,59,39,8,0,27,1438950,1441350,48,LP,BREF
1484,2007,1,8,8,3,3,8,3,59,1449150,1451950,56,LP,BREF
1485,2007,1,8,8,7,17,8,8,32,1461850,1465600,75,LP,BREF
1486,2007,1,8,8,18,19,8,19,16,1494950,1497800,57,LP,BREF
1487,2007,1,8,8,27,9,8,28,3,1521450,1524150,54,LP,BREF
1488,2007,1,8,8,53,3,8,53,56,1599150,1601800,53,LP,BREF
1489,2007,1,8,8,55,21,8,56,23,1606050,1609150,62,VT,BREF
1490,2007,1,8,8,59,52,9,1,42,1619600,1625100,110,REGIONAL,BREF
1491,2007,1,8,9,26,9,9,27,6,1698450,1701300,57,VT,BREF
1492,2007,1,8,9,29,29,9,30,29,1708450,1711450,60,VT,BREF
1493,2007,1,8,9,43,35,9,44,27,1750750,1753350,52,VT,BREF
1494,2007,1,8,10,4,21,10,5,15,1813050,1815750,54,LP,BREF
1495,2007,1,8,11,1,37,11,2,31,1984850,1987550,54,LP,BREF
1496,2007,1,8,11,59,33,12,0,30,2158650,2161500,57,LP,BREF
1497,2007,1,8,12,14,52,12,15,46,2204600,2207300,54,OTRO,BREF
1498,2007,1,8,12,32,56,12,33,58,2258800,2261900,62,LP,BREF
1499,2007,1,8,13,9,40,13,10,31,2369000,2371550,51,VT,BREF
1500,2007,1,8,13,29,15,13,30,2,2427750,2430100,47,VT,BREF
1501,2007,1,8,13,35,40,13,37,28,2447000,2452400,108,REGIONAL,BREF
1502,2007,1,8,13,40,53,13,41,51,2462650,2465550,58,VT,BREF
1503,2007,1,8,14,17,19,14,18,16,2571950,2574800,57,VT,BREF
1504,2007,1,8,14,38,9,14,39,10,2634450,2637500,61,LP,BREF
1505,2007,1,8,15,5,58,15,7,3,2717900,2721150,65,REGIONAL,BREF
1506,2007,1,8,16,8,10,16,9,5,2904500,2907250,55,LP,BREF
1507,2007,1,8,16,18,12,16,19,17,2934600,2937850,65,LP,BREF
1508,2007,1,8,16,30,1,16,30,51,2970050,2972550,50,LP,BREF
1509,2007,1,8,16,37,4,16,38,1,2991200,2994050,57,REGIONAL,BREF
1510,2007,1,8,16,37,43,16,38,32,2993150,2995600,49,LP,BREF
1511,2007,1,8,16,52,50,16,53,45,3038500,3041250,55,REGIONAL,BREF
1512,2007,1,8,17,49,23,17,50,17,3208150,3210850,54,LP,BREF
1513,2007,1,8,17,53,17,17,54,6,3219850,3222300,49,LP,BREF
1514,2007,1,8,17,59,25,18,0,23,3238250,3241150,58,OTRO,BREF
1515,2007,1,8,18,15,34,18,16,33,3286700,3289650,59,LP,BREF
1516,2007,1,8,19,44,44,19,45,45,3554200,3557250,61,LP,BREF
1517,2007,1,8,20,8,15,20,9,7,3624750,3627350,52,VT,BREF
1518,2007,1,8,20,10,2,20,10,44,3630100,3632200,42,LP,BREF
1519,2007,1,8,20,12,12,20,12,60,3636600,3639000,48,VT,BREF
1520,2007,1,8,20,18,45,20,19,41,3656250,3659050,56,REGIONAL,BREF
1521,2007,1,8,22,12,40,22,13,39,3998000,4000950,59,LP,BREF
1522,2007,1,8,22,18,60,22,19,52,4017000,4019600,52,LP,BREF
1523,2007,1,8,22,23,36,22,24,25,4030800,4033250,49,VT,BREF
1524,2007,1,8,23,26,30,23,27,29,4219500,4222450,59,LP,BREF
1525,2007,1,8,23,41,3,23,41,58,4263150,4265900,55,LP,BREF
1526,2007,1,9,0,3,57,0,4,51,11850,14550,54,LP,BREF
1527,2007,1,9,4,23,21,4,24,18,790050,792900,57,VT,BREF
1528,2007,1,9,4,39,59,4,41,7,839950,843350,68,LP,BREF
1529,2007,1,9,4,55,10,4,56,2,885500,888100,52,LP,BREF
1530,2007,1,9,5,3,15,5,6,8,909750,918400,173,REGIONAL,BREF
1531,2007,1,9,5,27,10,5,28,4,981500,984200,54,VT,BREF
1532,2007,1,9,6,24,58,6,25,47,1154900,1157350,49,LP,BREF
1533,2007,1,9,7,23,21,7,24,30,1330050,1333500,69,HB,BREF
1534,2007,1,9,7,39,35,7,40,47,1378750,1382350,72,LP,BREF
1535,2007,1,9,8,23,27,8,24,35,1510350,1513750,68,REGIONAL,BREF
1536,2007,1,9,9,9,55,9,10,50,1649750,1652500,55,LP,BREF
1537,2007,1,9,9,13,56,9,15,18,1661800,1665900,82,REGIONAL,BREF
1538,2007,1,9,9,14,16,9,15,5,1662800,1665250,49,OTRO,BREF
1539,2007,1,9,9,48,1,9,48,59,1764050,1766950,58,LP,BREF
1540,2007,1,9,9,58,40,9,59,41,1796000,1799050,61,LP,BREF
1541,2007,1,9,10,23,26,10,24,16,1870300,1872800,50,OTRO,BREF
1542,2007,1,9,10,23,56,10,25,25,1871800,1876250,89,OTRO,BREF
1543,2007,1,9,10,29,10,10,30,7,1887500,1890350,57,LP,BREF
1544,2007,1,9,10,34,27,10,35,28,1903350,1906400,61,VT,BREF
1545,2007,1,9,11,12,6,11,13,7,2016300,2019350,61,VT,BREF
1546,2007,1,9,12,21,4,12,21,58,2223200,2225900,54,VT,BREF
1547,2007,1,9,12,41,5,12,41,52,2283250,2285600,47,VT,BREF
1548,2007,1,9,12,48,2,12,48,53,2304100,2306650,51,LP,BREF
1549,2007,1,9,13,12,15,13,13,19,2376750,2379950,64,REGIONAL,BREF
1550,2007,1,9,13,20,42,13,21,29,2402100,2404450,47,VT,BREF
1551,2007,1,9,13,24,10,13,24,60,2412500,2415000,50,VT,BREF
1552,2007,1,9,13,32,26,13,33,29,2437300,2440450,63,LP,BREF
1553,2007,1,9,14,6,19,14,7,7,2538950,2541350,48,LP,BREF
1554,2007,1,9,14,17,32,14,18,22,2572600,2575100,50,VT,BREF
1555,2007,1,9,14,26,57,14,28,9,2600850,2604450,72,OTRO,BREF
1556,2007,1,9,14,47,36,14,48,50,2662800,2666500,74,LP,BREF
1557,2007,1,9,15,31,11,15,32,4,2793550,2796200,53,LP,BREF
1558,2007,1,9,15,45,41,15,46,32,2837050,2839600,51,LP,BREF
1559,2007,1,9,16,18,52,16,19,45,2936600,2939250,53,LP,BREF
1560,2007,1,9,16,44,33,16,46,32,3013650,3019600,119,OTRO,BREF
1561,2007,1,9,17,11,53,17,12,50,3095650,3098500,57,OTRO,BREF
1562,2007,1,9,17,24,4,17,25,1,3132200,3135050,57,VT,BREF
1563,2007,1,9,17,38,23,17,39,14,3175150,3177700,51,VT,BREF
1564,2007,1,9,17,55,35,17,56,28,3226750,3229400,53,VT,BREF
1565,2007,1,9,18,16,8,18,17,10,3288400,3291500,62,REGIONAL,BREF
1566,2007,1,9,18,32,40,18,33,37,3338000,3340850,57,OTRO,BREF
1567,2007,1,9,19,1,8,19,2,14,3423400,3426700,66,RUIDO,BREF
1568,2007,1,9,19,3,29,19,4,17,3430450,3432850,48,RUIDO,BREF
1569,2007,1,9,19,8,27,19,9,17,3445350,3447850,50,VT,BREF
1570,2007,1,9,19,23,10,19,24,6,3489500,3492300,56,LP,BREF
1571,2007,1,9,19,29,30,19,30,19,3508500,3510950,49,OTRO,BREF
1572,2007,1,9,19,52,38,19,53,32,3577900,3580600,54,LP,BREF
1573,2007,1,9,20,6,6,20,7,1,3618300,3621050,55,VT,BREF
1574,2007,1,9,20,20,37,20,21,33,3661850,3664650,56,LP,BREF
1575,2007,1,9,20,38,11,20,39,51,3714550,3719550,100,RUIDO,BREF
1576,2007,1,9,20,53,41,20,56,15,3761050,3768750,154,REGIONAL,BREF
1577,2007,1,9,21,29,55,21,30,48,3869750,3872400,53,LP,BREF
1578,2007,1,9,21,58,41,21,59,38,3956050,3958900,57,LP,BREF
1579,2007,1,9,22,2,15,22,3,9,3966750,3969450,54,VT,BREF
1580,2007,1,9,22,59,9,22,59,59,4137450,4139950,50,VT,BREF
1581,2015,8,13,0,1,35,0,2,42,4500,7850,67,LP,BREF
1582,2015,8,13,0,19,0,0,20,7,56750,60100,67,LP,BREF
1583,2015,8,13,0,28,7,0,28,49,84100,86200,42,LP,BREF
1584,2015,8,13,1,22,12,1,23,14,246350,249450,62,LP,BREF
1585,2015,8,13,3,15,28,3,16,10,586150,588250,42,LP,BREF
1586,2015,8,13,4,59,18,4,59,58,897650,899650,40,LP,BREF
1587,2015,8,13,5,0,15,5,1,26,900500,904050,71,LP,BREF
1588,2015,8,13,5,28,57,5,29,53,986600,989400,56,LP,BREF
1589,2015,8,13,5,31,25,5,32,5,994000,996000,40,LP,BREF
1590,2015,8,13,5,34,46,5,36,5,1004050,1008000,79,LP,BREF
1591,2015,8,13,6,3,20,6,4,5,1089750,1092000,45,LP,BREF
1592,2015,8,13,6,16,15,6,17,18,1128500,1131650,63,LP,BREF
1593,2015,8,13,6,29,35,6,30,46,1168500,1172050,71,LP,BREF
1594,2015,8,13,6,58,26,6,59,9,1255050,1257200,43,LP,BREF
1595,2015,8,13,7,49,28,7,50,25,1408150,1411000,57,VT,BREF
1596,2015,8,13,7,53,38,7,54,19,1420650,1422700,41,LP,BREF
1597,2015,8,13,8,5,23,8,6,2,1455900,1457850,39,LP,BREF
1598,2015,8,13,8,7,11,8,8,1,1461300,1463800,50,LP,BREF
1599,2015,8,13,8,51,20,8,52,4,1593750,1595950,44,LP,BREF
1600,2015,8,13,9,48,14,9,48,58,1764450,1766650,44,VT,BREF
1601,2015,8,13,15,27,27,15,28,23,2782100,2784900,56,VT,BREF
1602,2015,8,13,15,53,0,15,53,46,2858750,2861050,46,VT,BREF
1603,2015,8,13,15,57,47,15,58,42,2873100,2875850,55,VT,BREF
1604,2015,8,13,16,9,24,16,10,4,2907950,2909950,40,VT,BREF
1605,2015,8,13,16,12,42,16,13,30,2917850,2920250,48,LP,BREF
1606,2015,8,13,16,17,30,16,18,21,2932250,2934800,51,LP,BREF
1607,2015,8,13,17,12,42,17,13,30,3097850,3100250,48,LP,BREF
1608,2015,8,13,17,27,20,17,28,12,3141750,3144350,52,VT,BREF
1609,2015,8,13,17,35,34,17,36,17,3166450,3168600,43,LP,BREF
1610,2015,8,13,17,38,45,17,39,38,3176000,3178650,53,LP,BREF
1611,2015,8,13,18,7,26,18,8,54,3262050,3266450,88,VT,BREF
1612,2015,8,13,18,12,42,18,13,34,3277850,3280450,52,LP,BREF
1613,2015,8,13,18,27,58,18,28,41,3323650,3325800,43,VT,BREF
1614,2015,8,13,18,35,55,18,36,36,3347500,3349550,41,VT,BREF
1615,2015,8,13,18,39,14,18,40,2,3357450,3359850,48,LP,BREF
1616,2015,8,13,18,48,24,18,49,5,3384950,3387000,41,VT,BREF
1617,2015,8,13,18,49,5,18,49,48,3387000,3389150,43,VT,BREF
1618,2015,8,13,18,55,44,18,56,27,3406950,3409100,43,VT,BREF
1619,2015,8,13,19,5,17,19,6,11,3435600,3438300,54,VT,BREF
1620,2015,8,13,19,27,48,19,28,33,3503150,3505400,45,VT,BREF
1621,2015,8,13,19,34,54,19,35,43,3524450,3526900,49,VT,BREF
1622,2015,8,13,19,56,19,19,57,0,3588700,3590750,41,LP,BREF
1623,2015,8,13,20,2,15,20,3,17,3606500,3609600,62,VT,BREF
1624,2015,8,13,20,7,4,20,7,47,3620950,3623100,43,VT,BREF
1625,2015,8,13,20,7,36,20,8,19,3622550,3624700,43,LP,BREF
1626,2015,8,13,20,8,43,20,9,26,3625900,3628050,43,LP,BREF
1627,2015,8,13,20,10,14,20,11,1,3630450,3632800,47,LP,BREF
1628,2015,8,13,20,14,12,20,15,3,3642350,3644900,51,VT,BREF
1629,2015,8,13,20,22,18,20,23,8,3666650,3669150,50,LP,BREF
1630,2015,8,13,20,25,9,20,26,25,3675200,3679000,76,VT,BREF
1631,2015,8,13,20,25,42,20,26,27,3676850,3679100,45,VT,BREF
1632,2015,8,13,20,29,6,20,29,58,3687050,3689650,52,VT,BREF
1633,2015,8,13,20,30,13,20,31,2,3690400,3692850,49,LP,BREF
1634,2015,8,13,20,41,2,20,41,54,3722850,3725450,52,LP,BREF
1635,2015,8,13,20,48,1,20,48,43,3743800,3745900,42,LP,BREF
1636,2015,8,13,20,49,43,20,50,32,3748900,3751350,49,LP,BREF
1637,2015,8,13,20,54,20,20,55,7,3762750,3765100,47,LP,BREF
1638,2015,8,13,21,8,35,21,9,19,3805500,3807700,44,VT,BREF
1639,2015,8,13,21,17,17,21,18,5,3831600,3834000,48,LP,BREF
1640,2015,8,13,21,18,24,21,19,5,3834950,3837000,41,LP,BREF
1641,2015,8,13,21,19,20,21,20,9,3837750,3840200,49,LP,BREF
1642,2015,8,13,21,30,4,21,30,53,3869950,3872400,49,LP,BREF
1643,2015,8,13,21,34,9,21,35,0,3882200,3884750,51,LP,BREF
1644,2015,8,13,21,45,38,21,46,40,3916650,3919750,62,LP,BREF
1645,2015,8,13,21,55,0,21,55,54,3944750,3947450,54,LP,BREF
1646,2015,8,13,22,0,17,22,1,6,3960600,3963050,49,LP,BREF
1647,2015,8,13,22,4,27,22,5,15,3973100,3975500,48,LP,BREF
1648,2015,8,13,22,5,29,22,6,17,3976200,3978600,48,LP,BREF
1649,2015,8,13,22,7,33,22,8,19,3982400,3984700,46,VT,BREF
1650,2015,8,13,22,8,4,22,8,56,3983950,3986550,52,LP,BREF
1651,2015,8,13,22,19,40,22,20,15,4018750,4020500,35,LP,BREF
1652,2015,8,13,22,21,44,22,22,37,4024950,4027600,53,LP,BREF
1653,2015,8,13,22,23,17,22,24,13,4029600,4032400,56,LP,BREF
1654,2015,8,13,22,24,16,22,25,2,4032550,4034850,46,LP,BREF
1655,2015,8,13,22,28,9,22,29,1,4044200,4046800,52,LP,BREF
1656,2015,8,13,22,31,21,22,32,14,4053800,4056450,53,LP,BREF
1657,2015,8,13,22,35,7,22,35,53,4065100,4067400,46,LP,BREF
1658,2015,8,13,22,36,32,22,37,27,4069350,4072100,55,LP,BREF
1659,2015,8,13,22,37,56,22,38,47,4073550,4076100,51,LP,BREF
1660,2015,8,13,22,40,29,22,41,45,4081200,4085000,76,VT,BREF
1661,2015,8,13,22,42,15,22,43,2,4086500,4088850,47,LP,BREF
1662,2015,8,13,22,46,22,22,47,11,4098850,4101300,49,LP,BREF
1663,2015,8,13,22,48,34,22,49,27,4105450,4108100,53,LP,BREF
1664,2015,8,13,22,54,50,22,55,42,4124250,4126850,52,LP,BREF
1665,2015,8,13,23,1,22,23,2,11,4143850,4146300,49,VT,BREF
1666,2015,8,13,23,6,30,23,7,21,4159250,4161800,51,VT,BREF
1667,2015,8,13,23,14,37,23,15,43,4183600,4186900,66,VT,BREF
1668,2015,8,13,23,15,6,23,15,55,4185050,4187500,49,VT,BREF
1669,2015,8,13,23,19,4,23,19,59,4196950,4199700,55,VT,BREF
1670,2015,8,13,23,23,2,23,23,52,4208850,4211350,50,LP,BREF
1671,2015,8,13,23,27,43,23,28,33,4222900,4225400,50,LP,BREF
1672,2015,8,13,23,30,58,23,31,51,4232650,4235300,53,LP,BREF
1673,2015,8,13,23,34,53,23,35,45,4244400,4247000,52,LP,BREF
1674,2015,8,13,23,38,15,23,39,16,4254500,4257550,61,LP,BREF
1675,2015,8,13,23,43,6,23,44,1,4269050,4271800,55,LP,BREF
1676,2015,8,13,23,54,8,23,55,3,4302150,4304900,55,VT,BREF
1677,2015,8,15,0,13,11,0,13,56,39250,41500,45,LP,BREF
1678,2015,8,15,0,21,34,0,22,46,64400,68000,72,LP,BREF
1679,2015,8,15,0,39,31,0,40,18,118250,120600,47,LP,BREF
1680,2015,8,15,0,46,24,0,47,41,138900,142750,77,LP,BREF
1681,2015,8,15,0,50,38,0,51,30,151600,154200,52,LP,BREF
1682,2015,8,15,0,53,42,0,54,33,160800,163350,51,LP,BREF
1683,2015,8,15,1,1,38,1,2,19,184600,186650,41,LP,BREF
1684,2015,8,15,1,3,16,1,4,26,189500,193000,70,LP,BREF
1685,2015,8,15,1,8,6,1,9,18,204000,207600,72.0000000000005,LP,BREF
1686,2015,8,15,1,12,20,1,13,33,216700,220350,73,LP,BREF
1687,2015,8,15,1,15,52,1,16,41,227300,229750,49,LP,BREF
1688,2015,8,15,1,19,32,1,20,39,238300,241650,67,LP,BREF
1689,2015,8,15,1,19,50,1,20,56,239200,242500,66,LP,BREF
1690,2015,8,15,1,19,51,1,20,56,239250,242500,65,LP,BREF
1691,2015,8,15,1,21,25,1,22,46,243950,248000,81,LP,BREF
1692,2015,8,15,1,25,37,1,26,41,256550,259750,64,LP,BREF
1693,2015,8,15,1,42,18,1,42,60,306600,308700,42,LP,BREF
1694,2015,8,15,2,55,21,2,56,18,525750,528600,57,LP,BREF
1695,2015,8,15,2,56,5,2,57,13,527950,531350,68,LP,BREF
1696,2015,8,15,3,11,27,3,12,35,574050,577450,68,LP,BREF
1697,2015,8,15,3,29,13,3,30,13,627350,630350,60,LP,BREF
1698,2015,8,15,3,34,7,3,35,24,642050,645900,77,LP,BREF
1699,2015,8,15,3,38,26,3,39,54,655000,659400,88,LP,BREF
1700,2015,8,15,3,54,28,3,55,53,703100,707350,85,LP,BREF
1701,2015,8,15,4,7,2,4,7,47,740800,743050,45,LP,BREF
1702,2015,8,15,4,17,25,4,18,13,771950,774350,48,LP,BREF
1703,2015,8,15,4,23,37,4,24,25,790550,792950,48,VT,BREF
1704,2015,8,15,4,25,56,4,26,46,797500,800000,50,VT,BREF
1705,2015,8,15,4,36,15,4,37,33,828450,832350,78,LP,BREF
1706,2015,8,15,4,42,1,4,43,48,845750,851100,107,TRE,BREF
1707,2015,8,15,4,58,52,4,59,45,896300,898950,53,LP,BREF
1708,2015,8,15,5,2,35,5,3,23,907450,909850,48,LP,BREF
1709,2015,8,15,5,6,50,5,8,22,920200,924800,92,LP,BREF
1710,2015,8,15,5,7,28,5,8,20,922100,924700,52,LP,BREF
1711,2015,8,15,5,13,47,5,14,34,941050,943400,47,LP,BREF
1712,2015,8,15,5,34,22,5,35,18,1002800,1005600,56,TRE,BREF
1713,2015,8,15,5,35,39,5,36,24,1006650,1008900,45,LP,BREF
1714,2015,8,15,5,37,26,5,38,14,1012000,1014400,48,LP,BREF
1715,2015,8,15,5,53,11,5,54,13,1059250,1062350,62,LP,BREF
1716,2015,8,15,6,0,58,6,2,5,1082600,1085950,67,TRE,BREF
1717,2015,8,15,6,7,34,6,8,17,1102400,1104550,43,OTRO,BREF
1718,2015,8,15,6,11,11,6,12,11,1113250,1116250,60,LP,BREF
1719,2015,8,15,6,24,7,6,24,51,1152050,1154250,44,LP,BREF
1720,2015,8,15,6,35,21,6,36,28,1185750,1189100,67,TRE,BREF
1721,2015,8,15,6,47,48,6,48,33,1223100,1225350,45,LP,BREF
1722,2015,8,15,7,2,25,7,3,21,1266950,1269750,56,LP,BREF
1723,2015,8,15,7,9,35,7,11,3,1288450,1292850,88,LP,BREF
1724,2015,8,15,7,14,12,7,15,9,1302300,1305150,57,LP,BREF
1725,2015,8,15,7,19,42,7,20,43,1318800,1321850,61,LP,BREF
1726,2015,8,15,7,40,2,7,41,11,1379800,1383250,69,LP,BREF
1727,2015,8,15,7,49,48,7,50,59,1409100,1412650,71,LP,BREF
1728,2015,8,15,7,55,19,7,56,18,1425650,1428600,59,LP,BREF
1729,2015,8,15,8,26,6,8,26,54,1518000,1520400,48,LP,BREF
1730,2015,8,15,8,43,12,8,44,24,1569300,1572900,72,LP,BREF
1731,2015,8,15,8,49,30,8,50,39,1588200,1591650,69,LP,BREF
1732,2015,8,15,8,51,44,8,52,43,1594900,1597850,59,TRE,BREF
1733,2015,8,15,8,52,49,8,53,34,1598150,1600400,45,TRE,BREF
1734,2015,8,15,8,55,58,8,57,9,1607600,1611150,71,TRE,BREF
1735,2015,8,15,8,58,29,8,59,42,1615150,1618800,73,LP,BREF
1736,2015,8,15,9,4,36,9,5,19,1633500,1635650,43,LP,BREF
1737,2015,8,15,9,5,7,9,6,26,1635050,1639000,79,TRE,BREF
1738,2015,8,15,9,11,19,9,12,30,1653650,1657200,71,LP,BREF
1739,2015,8,15,9,37,3,9,37,49,1730850,1733150,46,LP,BREF
1740,2015,8,15,9,51,19,9,52,13,1773650,1776350,54,TRE,BREF
1741,2015,8,15,9,53,8,9,54,51,1779100,1784250,103,TRE,BREF
1742,2015,8,15,10,53,35,10,55,9,1960450,1965150,94,TRE,BREF
1743,2015,8,15,12,0,42,12,1,18,2161800,2163600,36,LP,BREF
1744,2015,8,15,12,8,7,12,8,56,2184050,2186500,49,LP,BREF
1745,2019,2,13,0,8,57,0,9,53,26750,29550,56,LP,BREF
1746,2019,2,13,0,16,6,0,16,57,48200,50750,51,VT,BREF
1747,2015,8,13,0,1,33,0,2,44,4400,7950,71,LP,BREF
1748,2015,8,13,0,18,53,0,20,4,56400,59950,71,LP,BREF
1749,2015,8,13,0,25,51,0,27,45,77300,83000,114,LP,BREF
1750,2015,8,13,0,2,28,0,3,34,7150,10450,66,TRE,BREF
1751,2015,8,13,0,4,48,0,6,23,14150,18900,95,TRE,BREF
1752,2015,8,13,0,8,11,0,9,32,24300,28350,81,TRE,BREF
1753,2015,8,13,0,18,53,0,20,4,56400,59950,71,LP,BREF
1754,2015,8,13,0,29,7,0,32,39,87100,97700,212,TRE,BREF
1755,2015,8,13,1,50,38,1,52,30,331650,337250,112,TRE,BREF
1756,2015,8,13,2,20,4,2,21,40,419950,424750,96,TRE,BREF
1757,2015,8,13,2,35,55,2,37,41,467500,472800,106,ICEQUAKE,BREF
1758,2015,8,13,4,59,17,5,0,10,897600,900250,53,LP,BREF
1759,2015,8,13,5,0,8,5,1,33,900150,904400,85,TRE,BREF
1760,2015,8,13,5,1,39,5,3,24,904700,909950,105,TRE,BREF
1761,2015,8,13,5,5,3,5,8,40,914900,925750,217,TRE,BREF
1762,2015,8,13,5,14,13,5,16,49,942400,950200,156,TRE,BREF
1763,2015,8,13,5,33,7,5,33,48,999100,1001150,41,VT,BREF
1764,2015,8,13,5,34,43,5,36,27,1003900,1009100,104,HB,BREF
1765,2015,8,13,6,15,58,6,17,14,1127650,1131450,76,LP,BREF
1766,2015,8,13,6,29,31,6,32,3,1168300,1175900,152,LP,BREF
1767,2015,8,13,6,58,25,6,59,31,1255000,1258300,66,LP,BREF
1768,2015,8,13,7,49,36,7,50,56,1408550,1412550,80,LP,BREF
1769,2015,8,13,7,59,3,8,1,45,1436900,1445000,162,LP,BREF
1770,2015,8,13,11,59,43,12,2,11,2158900,2166300,148,TRE,BREF
1771,2015,8,13,12,34,57,12,37,45,2264600,2273000,168,TRE,BREF
1772,2015,8,13,13,42,55,13,44,33,2468500,2473400,98,LP,BREF
1773,2015,8,13,14,52,6,14,54,46,2676050,2684050,160,TRE,BREF
1774,2015,8,13,14,55,0,14,57,34,2684750,2692450,154,TRE,BREF
1775,2015,8,13,15,18,45,15,19,46,2756000,2759050,61,VT,BREF
1776,2015,8,13,15,31,58,15,35,13,2795650,2805400,195,TRE,BREF
1777,2015,8,13,15,53,0,15,53,48,2858750,2861150,48,VT,BREF
1778,2015,8,13,15,56,17,15,57,4,2868600,2870950,47,VT,BREF
1779,2015,8,13,15,57,42,15,59,1,2872850,2876800,79,LP,BREF
1780,2015,8,13,16,9,22,16,11,44,2907850,2914950,142,VT,BREF
1781,2015,8,13,16,12,40,16,13,48,2917750,2921150,68,LP,BREF
1782,2015,8,13,16,17,28,16,18,41,2932150,2935800,73,LP,BREF
1783,2015,8,13,16,20,55,16,22,15,2942500,2946500,80,TRE,BREF
1784,2015,8,13,16,22,28,16,24,24,2947150,2952950,116,TRE,BREF
1785,2015,8,13,16,46,48,16,47,48,3020150,3023150,60,TRE,BREF
1786,2015,8,13,17,7,21,17,7,45,3081800,3083000,24,LP,BREF
1787,2015,8,13,17,7,46,17,9,43,3083050,3088900,117,TRE,BREF
1788,2015,8,13,17,12,41,17,15,16,3097800,3105550,155,LP,BREF
1789,2015,8,13,17,27,20,17,28,13,3141750,3144400,53,LP,BREF
1790,2015,8,13,17,34,2,17,34,44,3161850,3163950,42,LP,BREF
1791,2015,8,13,17,35,29,17,36,27,3166200,3169100,58,LP,BREF
1792,2015,8,13,17,38,44,17,39,54,3175950,3179450,70,LP,BREF
1793,2015,8,13,17,41,6,17,42,0,3183050,3185750,54,LP,BREF
1794,2015,8,13,17,42,13,17,43,0,3186400,3188750,47,LP,BREF
1795,2015,8,13,17,47,55,17,48,55,3203500,3206500,60,VT,BREF
1796,2015,8,13,17,48,12,17,49,50,3204350,3209250,98,VT,BREF
1797,2015,8,13,18,7,26,18,9,46,3262050,3269050,140,VT,BREF
1798,2015,8,13,18,8,22,18,9,18,3264850,3267650,56,VT,BREF
1799,2015,8,13,18,12,41,18,13,53,3277800,3281400,72,LP,BREF
1800,2015,8,13,18,15,8,18,17,26,3285150,3292050,138,TRE,BREF
1801,2015,8,13,18,25,29,18,26,49,3316200,3320200,80,TRE,BREF
1802,2015,8,13,18,27,58,18,29,19,3323650,3327700,81,VT,BREF
1803,2015,8,13,18,28,45,18,29,44,3326000,3328950,59,VT,BREF
1804,2015,8,13,18,28,45,18,29,44,3326000,3328950,59,TRE,BREF
1805,2015,8,13,18,30,18,18,31,27,3330650,3334100,69,TRE,BREF
1806,2015,8,13,18,32,25,18,33,16,3337000,3339550,51,TRE,BREF
1807,2015,8,13,18,35,53,18,36,53,3347400,3350400,60,TRE,BREF
1808,2015,8,13,18,39,13,18,40,18,3357400,3360650,65,LP,BREF
1809,2015,8,13,18,45,57,18,46,40,3377600,3379750,43,LP,BREF
1810,2015,8,13,18,48,22,18,49,8,3384850,3387150,46,VT,BREF
1811,2015,8,13,18,49,3,18,50,2,3386900,3389850,59,LP,BREF
